source_set,openalex_id,frequency,path_fraction,community_id,title,pagerank,is_unicamp,is_top_tier,is_important_institution
top_tier_to_unicamp,W2115019302,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1647860820,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2101689475,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2072718576,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2170973209,4,0.00010761945759793371,0,Semi-supervised Sequence Learning,1.8124893244029265e-05,False,False,False
top_tier_to_unicamp,W2115713408,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2110871651,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2005661039,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1943579973,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1572231799,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2101907787,4,0.00010761945759793371,9,Lifting-based invertible motion adaptive transform (LIMAT) framework for highly scalable video compression,1.4381904999251686e-05,False,False,False
top_tier_to_unicamp,W1999551046,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2022086557,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2080008265,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2157370893,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2172190421,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2028549339,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2093862622,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2124480634,4,0.00010761945759793371,6,A class of parallel tiled linear algebra algorithms for multicore architectures,4.335622929563867e-05,False,False,False
top_tier_to_unicamp,W2016358047,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2166064276,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2251583212,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2014345353,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2150430720,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2015591846,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2126104567,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2113012403,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2014509173,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2338517121,4,0.00010761945759793371,1,Audiovisual speech synthesis: An overview of the state-of-the-art,8.709399132408267e-06,False,False,False
top_tier_to_unicamp,W2031466562,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2101421095,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1969700396,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2153773386,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2557764419,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2115159686,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1967825172,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2106950979,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2168923722,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2033140753,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2150886171,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2093375744,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2119072946,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2156343212,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2147081775,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2070632872,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1600328410,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1966701964,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2115284428,4,0.00010761945759793371,10,"The image foresting transform: theory, algorithms, and applications",9.140927811136996e-05,True,False,False
top_tier_to_unicamp,W2065438663,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1972650279,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2970986790,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2169955577,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1974396381,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2149908261,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2068163719,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1599406659,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1553037668,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2132016643,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1982991092,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2613779721,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2134720688,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2134092629,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1973897992,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2143541668,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2062515778,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1877062207,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2164700406,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2039122980,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2079035346,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2047776098,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2152846401,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2149709219,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2116119284,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2094745488,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2139430599,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2096163315,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1992355839,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2167110831,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2151107368,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2019891719,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W3139654456,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2110163763,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2133557963,4,0.00010761945759793371,6,Efficient algorithms for all-to-all communications in multiport message-passing systems,6.397620230881135e-06,False,False,False
top_tier_to_unicamp,W2148891356,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2109026747,4,0.00010761945759793371,3,A survey on security issues in service delivery models of cloud computing,4.319879512104883e-05,False,False,False
top_tier_to_unicamp,W2743159750,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2157074753,4,0.00010761945759793371,16,DAISY,7.616025726523496e-05,False,False,False
top_tier_to_unicamp,W1536775035,4,0.00010761945759793371,1,Facial feature point detection: A comprehensive survey,7.788202770286009e-06,False,False,False
top_tier_to_unicamp,W2060910994,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2132089528,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2100125011,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2554247908,4,0.00010761945759793371,0,Coarse-to-Fine Volumetric Prediction for Single-Image 3D Human Pose,1.7102528530310785e-05,False,False,False
top_tier_to_unicamp,W2101032778,4,0.00010761945759793371,0,Human3.6M: Large Scale Datasets and Predictive Methods for 3D Human Sensing in Natural Environments,3.5065802464908864e-05,False,False,False
top_tier_to_unicamp,W1934458198,4,0.00010761945759793371,14,Last-Level Cache Side-Channel Attacks are Practical,1.8846074426862885e-05,False,False,False
top_tier_to_unicamp,W1487008537,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2128368884,4,0.00010761945759793371,18,Survey of research towards robust peer-to-peer networks: Search methods,7.307013067257956e-06,False,False,False
top_tier_to_unicamp,W2003948257,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2048878475,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2113097298,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2133402530,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2171665783,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W3136243606,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2529553635,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2126533099,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2128634885,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2146304342,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1480810164,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1996194485,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2123745357,4,0.00010761945759793371,0,In defense of soft-assignment coding,1.6789318874447238e-05,False,False,False
top_tier_to_unicamp,W2147625498,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2156226590,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2024133405,4,0.00010761945759793371,8,Bures distance as a measure of entanglement for symmetric two-mode Gaussian states,7.753567214129198e-06,False,False,False
top_tier_to_unicamp,W2162707967,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2143020967,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1528098570,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2084874367,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1963537582,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2168725090,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2145486367,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2105794912,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2105175890,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1559974236,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2514994441,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2124513689,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1996805805,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2240948833,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2092819480,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1575260591,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2044914660,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2125836634,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2163523895,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2087102461,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2140249378,4,0.00010761945759793371,1,BilVideo: Design and Implementation of a Video Database Management System,6.162361851594137e-06,False,False,False
top_tier_to_unicamp,W2155772159,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2000967104,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1563567452,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1992290308,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2047997189,4,0.00010761945759793371,1,Improving keyword based web image search with visual feature distribution and term expansion,6.438078990350507e-06,False,False,False
top_tier_to_unicamp,W2166739600,4,0.00010761945759793371,10,Breast tissue density quantification via digitized mammograms,1.2343330477536896e-05,False,False,True
top_tier_to_unicamp,W2052844078,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2159115664,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2067308467,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2033639255,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W176513580,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1980300316,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2153259545,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2058961190,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2027673602,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2120551550,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2525721411,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2127976210,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2534523274,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2516948806,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1977148657,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2039138386,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2010010720,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2131021941,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1989069336,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2066820385,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1635470144,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W595069947,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2232710831,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2004644355,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2149221687,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2096249199,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2086102856,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2014328192,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2008333370,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2125587567,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2153889808,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2122196799,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2097986641,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2105275044,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W197134493,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2128381560,4,0.00010761945759793371,14,Secure routing in wireless sensor networks: attacks and countermeasures,6.662759010924945e-05,False,False,True
top_tier_to_unicamp,W2168867823,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2068739275,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2120804060,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2019386850,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2162963619,4,0.00010761945759793371,21,A SIFT-Based Forensic Method for Copy–Move Attack Detection and Transformation Recovery,6.0948870830230585e-05,False,False,False
top_tier_to_unicamp,W198893173,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2026338082,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2166004296,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2161874168,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2153718046,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1996544809,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2129523828,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2044755673,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2126499694,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2138618971,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2127140580,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2125534143,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2015861736,4,0.00010761945759793371,0,Convolutional networks and applications in vision,0.00026062551186331834,False,False,False
top_tier_to_unicamp,W2086776558,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2119379074,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2142166862,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2098569470,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2131632583,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2116790095,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1966085046,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2098883970,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2041600899,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2263382461,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2001082095,4,0.00010761945759793371,4,An implementation of the FP-growth algorithm,6.162361851594137e-06,False,False,False
top_tier_to_unicamp,W2066572564,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2153456638,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1994887153,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W182050876,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2161795601,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2132887549,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2172068719,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2083099567,4,0.00010761945759793371,10,Construction of a 3D probabilistic atlas of human cortical structures,1.4569873913872795e-05,False,False,False
top_tier_to_unicamp,W2156352928,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W3138161122,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2019248995,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2103902040,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1965280641,4,0.00010761945759793371,9,Attack modelling: towards a second generation watermarking benchmark,1.3141667435803418e-05,False,False,False
top_tier_to_unicamp,W2152498909,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2128368812,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2221366145,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2132897303,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2014768838,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2132334273,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W3141989311,4,0.00010761945759793371,0,Data Mining Static Code Attributes to Learn Defect Predictors,3.2449966452401886e-05,False,False,False
top_tier_to_unicamp,W2031585281,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2070586195,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2579916179,4,0.00010761945759793371,4,A novel statistical technique for intrusion detection systems,1.2563941234141823e-05,False,False,False
top_tier_to_unicamp,W2004315837,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2319285189,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2128046183,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2163380389,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2106978190,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2117331827,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2144397897,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1493647235,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W3012953675,4,0.00010761945759793371,32,Scene text localization based on the ultimate opening.,7.986078688334619e-06,False,False,False
top_tier_to_unicamp,W2134188917,4,0.00010761945759793371,10,A comparison of algorithms for connected set openings and closings,2.1069936349408868e-05,False,False,False
top_tier_to_unicamp,W2161353674,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1502691374,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2097310377,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W4251681643,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1969454810,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2114867662,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2338968644,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1979699738,4,0.00010761945759793371,24,Metadata-driven multimedia access,1.888286893670151e-05,False,False,False
top_tier_to_unicamp,W2020506948,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2068974042,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2098761323,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2121741495,4,0.00010761945759793371,7,Fragment‐based quantitative structure–activity relationship (FB‐QSAR) for fragment‐based drug design,9.060820503147718e-06,False,False,False
top_tier_to_unicamp,W2614182369,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2063063505,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2089497633,4,0.00010761945759793371,1,Random projection in dimensionality reduction,2.6370461350182354e-05,False,False,False
top_tier_to_unicamp,W2108795876,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2149746098,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2124009922,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2062374336,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2068457689,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2896653533,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2794509949,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2255608185,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2162259018,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2151925712,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2110520096,4,0.00010761945759793371,12,Measuring the dynamic behaviour of AspectJ programs,1.0621735855497611e-05,False,False,True
top_tier_to_unicamp,W2115808517,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1249474216,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2157859774,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2074489032,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2077288840,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2895777514,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2102859083,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2472119793,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2164024695,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2000169682,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2963808460,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2184921019,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2012924247,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2160072137,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2039037930,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W1994472027,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2160928518,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2044997049,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2081128548,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W203049729,4,0.00010761945759793371,,fora do cache do GraphML,,,,
top_tier_to_unicamp,W2095891890,4,0.00010761945759793371,,fora do cache do GraphML,,,,
