openalex_id,title,community_id,is_a_inter,is_a_inter_top_paths,is_a_inter_institution_paths,bridge_freq_top,bridge_freq_institutions,bridge_freq_total,bridge_fraction_top,bridge_fraction_institutions,pagerank,authority,hub,approx_betweenness_path_subgraph,eigenvector_path_subgraph,harmonic_to_unicamp_sampled,harmonic_to_top_tier_sampled,bridge_proximity,is_unicamp,is_top_tier,is_important_institution
W2144119003,Capitalize on dimensionality increasing techniques for improving face recognition grand challenge performance,1,True,True,True,8,2,10,0.00021523891519586742,2.800179211469534e-05,2.9595095365254685e-05,8.233623746289476e-06,3.4389596491992544e-06,4.703081719527596e-05,0.0004356119431514796,0.18300189393939392,0.29440104166666653,0.6470601615896214,False,False,False
W2144127235,NetVM: High Performance and Flexible Networking Using Virtualization on Commodity Platforms,2,True,True,False,1,0,1,2.6904864399483427e-05,0.0,4.996538513239619e-05,2.7676758536433424e-06,4.753187811261803e-08,7.371133877328635e-07,9.997636722634937e-05,0.18482142857142847,0.2712239583333332,0.6241477149381547,False,False,False
W2144127923,Systematic methods for the computation of the directional fields and singular points of fingerprints,17,True,False,True,0,2,2,0.0,2.800179211469534e-05,2.1408364916788443e-05,6.0405889861207554e-06,2.5562628503484364e-07,0.0,7.810164231073967e-05,0.1708274147727272,0.2580171130952379,0.5852618807783316,False,False,False
W2144169341,Nericell,3,True,True,False,1,0,1,2.6904864399483427e-05,0.0,4.895824574474201e-05,2.6811941116430424e-05,9.285318247501775e-10,0.0,0.00045585137427305077,0.17462797619047604,0.2734374999999999,0.609162480293159,False,False,False
W2144172034,Deep Learning Face Representation by Joint Identification-Verification,0,True,True,False,8,0,8,0.00021523891519586742,0.0,8.529436220681975e-05,0.0016242080705349822,0.0001562374702441058,4.701368925045192e-05,0.02477276855332177,0.20786210317460307,0.3777343750000003,0.7811386224560668,False,False,False
W2144182447,LOF,4,True,True,True,19,3,22,0.0005111924235901851,4.2002688172043014e-05,9.971533653809713e-05,9.587457763757938e-05,2.5207835393596413e-07,5.164264939185616e-06,0.0007595976843837005,0.2004371279761904,0.3372395833333334,0.7247789243669477,False,False,False
W2144183881,Exception Handling and Tolerance of Software Faults,12,True,False,True,0,2,2,0.0,2.800179211469534e-05,2.603453179377386e-05,1.9575506306040512e-08,1.4665629110093787e-08,0.0,7.373731125052395e-09,0.13564918154761887,0.1716052827380952,0.42532519907820715,False,False,False
W2144193487,Mobile Phone Sensing Systems: A Survey,3,True,True,True,5,51,56,0.00013452432199741713,0.0007140456989247312,9.616948460847393e-06,1.2941636989078452e-07,5.653257576571989e-08,0.0,9.235893640620649e-06,0.15913966675685426,0.23372395833333307,0.5376356234249792,False,False,True
W2144261701,Modeling and Optimization of the IEEE 802.15.4 Protocol for Reliable and Timely Communications,14,True,False,True,0,2,2,0.0,2.800179211469534e-05,7.908570397051145e-06,1.5460070355493747e-77,4.2686356313104855e-10,0.0,2.0283578447304264e-09,0.12469026199494937,0.16668836805555542,0.40189824949670105,False,False,True
W2144276202,Evolving fuzzy neural networks for supervised/unsupervised online knowledge-based learning,5,True,True,False,1,0,1,2.6904864399483427e-05,0.0,3.582707438209485e-05,5.858028874396906e-06,3.245891202735611e-06,0.0,0.00012798540084184133,0.19977678571428564,0.3149739583333333,0.699289541992046,False,False,False
W2144293278,The design and use of simplepower,16,True,False,True,0,1,1,0.0,1.400089605734767e-05,3.0782683266970066e-05,5.427140838851178e-09,2.0444556008177617e-15,0.0,9.55129336323721e-26,0.00390625,0.0,0.0,False,False,False
W2144337655,Wavelet-Based Compression With ROI Coding Support for Mobile Access to DICOM Images Over Heterogeneous Radio Networks,9,True,True,False,2,0,2,5.3809728798966854e-05,0.0,8.966692844725973e-06,5.194466374608585e-08,3.333354235959758e-06,0.0,0.00014350956661848065,0.17642637310606057,0.270126488095238,0.6085728000116798,False,False,False
W2144342293,A Framework for Clustering Uncertain Data Streams,4,True,True,False,4,0,4,0.00010761945759793371,0.0,7.110455622851955e-06,1.6997040108083412e-08,2.4920574558513546e-07,0.0,1.419268570745947e-05,0.17559523809523805,0.26979166666666643,0.6067612413298159,False,False,False
W2144344516,The program dependence graph and its use in optimization,16,True,True,False,6,0,6,0.00016142918639690056,0.0,0.00016172208756092072,2.3052186971777445e-05,9.017622163157142e-08,2.360806829341996e-06,5.248244223772233e-06,0.18608940972222215,0.25364583333333324,0.6056502403609426,False,False,False
W2144369278,NeXt generation/dynamic spectrum access/cognitive radio wireless networks: A survey,22,True,True,True,7,34,41,0.000188334050796384,0.0004760304659498208,4.717012092560993e-05,1.6132616273187362e-05,1.1319072270428015e-07,1.619869479609224e-05,7.783723991281685e-06,0.16501116071428562,0.23549107142857123,0.5495295880928446,False,True,False
W2144379310,On Adding Bloom Filters to Longest Prefix Matching Algorithms,18,True,False,True,0,1,1,0.0,1.400089605734767e-05,1.5998208367727195e-05,1.1926797866457226e-07,5.4766640063634744e-09,0.0,4.901786148411486e-06,0.16619881854256846,0.23111979166666644,0.5463610528893902,False,False,False
W2144451417,Estimating the probability of the presence of a signal of interest in multiresolution single- and multiband image denoising,9,True,True,True,5,2,7,0.00013452432199741713,2.800179211469534e-05,8.654112823791066e-06,2.123499506624956e-06,9.767058563077872e-07,1.180403414670998e-06,7.352022602600665e-05,0.18063024215367965,0.293563988095238,0.6419390867843596,False,False,False
W2144477832,FINDSITELHM: A Threading-Based Approach to Ligand Homology Modeling,7,True,False,True,0,1,1,0.0,1.400089605734767e-05,2.064173978703969e-05,7.910345475976342e-07,6.272935601659008e-08,0.0,1.7959735063902942e-06,0.14983597132034615,0.2274181547619045,0.5145976611160127,False,False,False
W2144518280,Gaussian Kullback-Leibler approximate inference,4,True,False,True,0,1,1,0.0,1.400089605734767e-05,7.4720182606868924e-06,7.527033525888865e-08,1.3955296943709529e-08,0.0,2.44929045690664e-06,0.16323502886002875,0.25325520833333315,0.5668042154053913,False,False,False
W2144553078,Resilient overlay networks,2,True,True,True,20,1,21,0.0005380972879896685,1.400089605734767e-05,0.0009702280653023213,8.465125342922493e-06,1.6556637033036005e-09,8.457975325231879e-05,0.00016098075867173906,0.1903552827380951,0.2787760416666666,0.6421809068072706,False,False,False
W2144554277,Mobile cloud computing: A survey,3,True,True,False,1,0,1,2.6904864399483427e-05,0.0,9.910323390151153e-05,4.026389231072166e-06,9.575141329498587e-07,1.5107722433778188e-05,0.00016411474023700346,0.19458705357142847,0.2839843749999999,0.6553169364620836,False,False,False
W2144561273,Improved Signal-to-Noise Ratio Estimation for Speech Enhancement,15,True,True,True,1,3,4,2.6904864399483427e-05,4.2002688172043014e-05,2.0336619596653694e-05,3.685419870789482e-07,5.447982976487241e-07,0.0,8.04067944287101e-06,0.14520737509018747,0.21869419642857119,0.4967754952270346,False,False,False
W2144585946,A Coupled Global Registration and Segmentation Framework With Application to Magnetic Resonance Prostate Imagery,10,True,True,False,4,0,4,0.00010761945759793371,0.0,6.854506054496046e-06,3.1090940352980167e-07,6.84304097252231e-07,0.0,1.9367498866245083e-05,0.16070526695526688,0.24395461309523794,0.5519716485681146,False,False,False
W2144593761,The Shortest Vector in a Lattice is Hard to Approximate to within Some Constant,14,True,True,False,1,0,1,2.6904864399483427e-05,0.0,3.591765600951982e-05,2.462573769440159e-08,0.0,0.0,2.1767580845478172e-07,0.14127632350288588,0.19636346726190457,0.46431448972261363,False,False,False
W2144630308,GA-fuzzy modeling and classification: complexity and performance,5,True,True,True,10,5,15,0.00026904864399483427,7.000448028673835e-05,2.718958657932082e-05,1.2771500705387472e-06,1.2978893406053482e-07,5.535248869510786e-06,1.5047517020319722e-05,0.18994605654761895,0.27734374999999983,0.6398402125082114,False,False,False
W2144651846,Quality driven web services composition,12,True,True,False,5,0,5,0.00013452432199741713,0.0,3.7795062367338114e-05,5.2633613657288824e-08,4.558371639935549e-12,0.0,2.5212251479461725e-07,0.15342571924603154,0.21914062499999978,0.5111610227585083,False,False,False
W2144660376,"A full-featured, error-resilient, scalable wavelet video codec based on the set partitioning in hierarchical trees (SPIHT) algorithm",9,True,False,True,0,1,1,0.0,1.400089605734767e-05,1.71448846925089e-05,5.176338795358964e-07,3.333376205173451e-07,5.90201707335499e-06,1.8024597646948256e-05,0.16712577786796529,0.2504650297619046,0.5703513425676541,False,False,False
W2144679084,Query by image and video content: the QBIC system,1,True,False,True,0,1,1,0.0,1.400089605734767e-05,0.0002933636185730079,6.89227528625093e-05,6.093650166609646e-09,0.0,0.0009171429381720039,0.21417410714285703,0.34804687500000026,0.7611137194909351,False,False,False
W2144776482,Dynamic Service Placement in Geographically Distributed Clouds,3,True,False,True,0,1,1,0.0,1.400089605734767e-05,1.0008915278486448e-05,4.168816598945574e-07,5.1879373300819014e-08,0.0,8.504467251478394e-06,0.17240823412698394,0.23444940476190454,0.5604679303543874,False,False,False
W2144794162,Assessment of hand kinematics using inertial and magnetic sensors,35,True,False,True,0,1,1,0.0,1.400089605734767e-05,9.528207354292336e-06,2.2372019165885562e-08,3.011127719691487e-08,0.0,7.898164116360965e-06,0.15673391278860013,0.2336681547619046,0.5334926627687183,False,False,False
W2144794286,Semantic contours from inverse detectors,0,True,True,False,5,0,5,0.00013452432199741713,0.0,0.00010763685430031283,0.0010824906457129447,2.558159213576236e-05,2.801768198826087e-05,0.01865933153284812,0.19479166666666656,0.33750000000000024,0.71477486774567,False,False,True
W2144851790,Iterative Weighted Maximum Likelihood Denoising With Probabilistic Patch-Based Weights,9,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.1391032094463582e-05,3.2394220461659025e-07,1.6953499468351665e-06,0.0,9.804847649296465e-05,0.17350598620129862,0.2789806547619046,0.6133261399367261,False,False,False
W2144906988,Security Evaluation of Pattern Classifiers under Attack,17,True,True,True,23,49,72,0.0006188118811881188,0.0006860439068100358,1.7376562223391992e-05,3.711540214534844e-05,1.6547637684986622e-06,0.00011849832266207767,0.000463581532236915,0.1793805803571428,0.2992187500000001,0.6458465039888434,False,False,False
W2144907504,Distributed Quantum Computation via Optical Fibers,8,True,True,True,4,1,5,0.00010761945759793371,1.400089605734767e-05,2.1018484393202965e-05,1.3989585827451827e-09,2.6257389840526537e-10,3.541210244012994e-06,1.2599582035639773e-08,0.13619791666666653,0.1774553571428571,0.43338810581510767,False,False,False
